age,gender,occupation,employment_type,marital_status,number_of_dependents,monthly_salary,additional_income,annual_bonus,business_income,total_monthly_income,house_rent,food_expenses,transportation,electricity_bill,internet_bill,insurance,education,medical_expenses,entertainment,shopping,other_expenses,total_living_expenses,loan_type,loan_amount,interest_rate,loan_tenure_months,proposed_emi,existing_home_emi,existing_personal_emi,existing_vehicle_emi,existing_cc_emi,total_existing_emi,credit_score,bank_balance,savings,investments,smoking,alcohol,travel_frequency,online_shopping_frequency,debt_to_income_ratio,emergency_fund_months,disposable_income,recommended_max_emi,financial_health_score,emi_default_risk_prob,emi_default_flag
26,Female,Analyst,Self-Employed,Married,0,44500.0,0.0,114000.0,0.0,54000.0,14500.0,17200.0,8300.0,4900.0,2000.0,9100.0,0.0,5600.0,11700.0,5100.0,4300.0,82700.0,Personal Loan,640000.0,7.5,12,55520.0,0.0,0.0,0.0,0.0,0.0,467,435800.0,250800.0,1072400.0,No,Never,Low,Moderate,1.0281,8.3,-28700.0,24300.0,25.7,0.9943,1
38,Female,Business Owner,Business,Married,0,33300.0,0.0,0.0,64900.0,98200.0,21600.0,15300.0,8800.0,3500.0,1900.0,2500.0,0.0,11600.0,6700.0,18700.0,2500.0,93100.0,Business Loan,4966000.0,7.9,48,121000.0,0.0,0.0,0.0,1300.0,1300.0,857,98800.0,750100.0,226900.0,No,Frequently,Low,Moderate,1.2454,8.99,3800.0,42890.0,39.3,0.5841,1
25,Male,Business Owner,Business,Married,2,46300.0,21700.0,31000.0,84900.0,155483.3333333333,54100.0,21100.0,3100.0,5200.0,1500.0,9600.0,5700.0,1500.0,9300.0,15100.0,4300.0,130500.0,Home Loan,7935000.0,12.7,24,376130.0,31900.0,25300.0,0.0,0.0,57200.0,821,549100.0,311800.0,4055700.0,No,Never,Low,High,2.787,4.59,-32216.67,12770.0,35.5,0.9999,1
45,Female,Doctor,Salaried,Married,0,41400.0,0.0,31000.0,0.0,43983.333333333336,8800.0,18000.0,5600.0,1700.0,2400.0,6800.0,0.0,6700.0,4600.0,3300.0,2000.0,59900.0,Business Loan,1529000.0,14.6,240,19680.0,0.0,0.0,4000.0,7900.0,11900.0,772,164800.0,90400.0,1043400.0,Yes,Never,High,High,0.718,3.55,-27816.67,7890.0,43.4,0.8254,1
22,Female,Sales Executive,Salaried,Single,2,130200.0,21000.0,0.0,0.0,151200.0,19100.0,14100.0,9600.0,4700.0,1900.0,5200.0,6700.0,10300.0,6900.0,2600.0,2300.0,83400.0,Education Loan,2316000.0,16.1,24,113510.0,0.0,0.0,0.0,6300.0,6300.0,763,226200.0,934800.0,1389500.0,No,Occasionally,Low,High,0.7924,12.94,61500.0,61740.0,70.7,0.1182,0
30,Male,Analyst,Salaried,Married,0,26600.0,0.0,0.0,0.0,26600.0,8100.0,7200.0,8200.0,5700.0,2300.0,4300.0,0.0,3400.0,1100.0,14300.0,7200.0,61800.0,Education Loan,866000.0,13.8,12,77670.0,0.0,0.0,0.0,0.0,0.0,651,200700.0,312200.0,705000.0,No,Frequently,High,Low,2.9199,8.3,-35200.0,11970.0,29.4,1.0,1
50,Male,Software Engineer,Salaried,Married,2,52400.0,0.0,55000.0,0.0,56983.333333333336,8700.0,15800.0,2900.0,2700.0,900.0,6600.0,6000.0,2700.0,5500.0,17000.0,1800.0,70600.0,Vehicle Loan,617000.0,17.8,24,30740.0,10300.0,9300.0,7800.0,9100.0,36500.0,770,449400.0,1032600.0,1513200.0,No,Never,Low,High,1.18,13.84,-50116.67,0.0,49.9,0.3863,0
25,Female,Doctor,Business,Single,0,48600.0,24600.0,0.0,36400.0,109600.0,30500.0,16300.0,6000.0,2800.0,1100.0,4500.0,0.0,6500.0,7100.0,20900.0,2600.0,98300.0,Personal Loan,5149000.0,12.7,48,137370.0,0.0,0.0,0.0,3300.0,3300.0,462,662000.0,255000.0,2754800.0,Yes,Never,Moderate,Moderate,1.2835,9.03,8000.0,46020.0,26.4,0.9951,1
53,Female,Accountant,Salaried,Single,0,46200.0,0.0,0.0,0.0,46200.0,6700.0,10500.0,9400.0,1400.0,700.0,5700.0,0.0,5000.0,6700.0,13000.0,8000.0,67100.0,Personal Loan,1022000.0,13.8,60,23670.0,0.0,0.0,0.0,7400.0,7400.0,620,206500.0,525400.0,426400.0,No,Frequently,Low,Moderate,0.6725,9.82,-28300.0,13390.0,51.2,0.8142,1
21,Female,Business Owner,Salaried,Single,3,46400.0,0.0,0.0,0.0,46400.0,4800.0,17100.0,5500.0,4200.0,1100.0,9100.0,13400.0,10100.0,5500.0,17600.0,5000.0,93400.0,Education Loan,1026000.0,9.9,24,47300.0,10700.0,0.0,0.0,0.0,10700.0,383,290800.0,413300.0,913000.0,No,Occasionally,Moderate,Moderate,1.25,6.76,-57700.0,10180.0,25.4,0.9996,1
38,Male,Doctor,Salaried,Married,1,46300.0,0.0,0.0,0.0,46300.0,6500.0,7900.0,8700.0,3800.0,2400.0,7900.0,10700.0,14600.0,9700.0,18900.0,5100.0,96200.0,Personal Loan,2638000.0,11.1,48,68310.0,0.0,5700.0,0.0,0.0,5700.0,507,418300.0,916600.0,627000.0,No,Occasionally,High,Moderate,1.5985,13.1,-55600.0,15140.0,33.2,0.9983,1
52,Other,Software Engineer,Salaried,Single,1,75900.0,5100.0,0.0,0.0,81000.0,15700.0,11900.0,6000.0,1200.0,2400.0,9200.0,18400.0,1100.0,6500.0,16100.0,6900.0,95400.0,Home Loan,2284000.0,14.7,180,31500.0,0.0,0.0,0.0,0.0,0.0,784,315800.0,369000.0,1309500.0,No,Occasionally,Low,Moderate,0.3889,7.18,-14400.0,36450.0,58.5,0.2556,0
31,Male,Other,Self-Employed,Married,0,66500.0,0.0,155000.0,0.0,79416.66666666667,10100.0,9400.0,2900.0,4800.0,2000.0,8800.0,0.0,13600.0,8000.0,10100.0,4700.0,74400.0,Personal Loan,3846000.0,13.8,60,89090.0,0.0,0.0,0.0,0.0,0.0,846,291900.0,637000.0,976100.0,No,Never,Low,Low,1.1218,12.49,5016.67,35740.0,48.4,0.1338,0
41,Male,Software Engineer,Salaried,Single,2,60400.0,0.0,179000.0,0.0,75316.66666666667,11300.0,12900.0,3200.0,5100.0,1500.0,10000.0,15400.0,7100.0,3000.0,5000.0,2600.0,77100.0,Personal Loan,3016000.0,11.4,240,31960.0,13100.0,0.0,8900.0,8900.0,30900.0,848,483200.0,123200.0,9000.0,No,Occasionally,Low,Moderate,0.8346,5.61,-32683.33,2990.0,37.0,0.2716,0
46,Female,Accountant,Salaried,Married,1,10800.0,0.0,13000.0,0.0,11883.333333333334,3500.0,18400.0,2400.0,5500.0,2100.0,3200.0,14100.0,10300.0,10500.0,16900.0,4000.0,90900.0,Vehicle Loan,266000.0,8.7,360,2080.0,0.0,2100.0,0.0,1900.0,4000.0,876,83100.0,218300.0,3600.0,Yes,Never,Low,High,0.5116,3.18,-83016.67,1350.0,47.7,0.1365,0
45,Male,Doctor,Salaried,Single,4,56900.0,0.0,120000.0,0.0,66900.0,19600.0,12800.0,3600.0,3700.0,1600.0,11900.0,14000.0,12900.0,5000.0,19700.0,6300.0,111100.0,Education Loan,790000.0,11.1,12,69860.0,0.0,10200.0,0.0,12400.0,22600.0,610,324400.0,858100.0,1551100.0,No,Occasionally,Low,Moderate,1.3821,8.84,-66800.0,7500.0,30.1,0.9947,1
42,Male,Accountant,Salaried,Single,4,21400.0,0.0,0.0,0.0,21400.0,6500.0,25600.0,9100.0,3300.0,500.0,6200.0,10000.0,9000.0,6300.0,6400.0,7100.0,90000.0,Personal Loan,1046000.0,8.0,12,90990.0,0.0,0.0,0.0,12500.0,12500.0,320,185400.0,260400.0,607600.0,Yes,Never,Low,Moderate,4.836,4.35,-81100.0,0.0,10.9,1.0,1
47,Male,Analyst,Salaried,Married,2,67700.0,0.0,0.0,0.0,67700.0,21000.0,8100.0,7200.0,5400.0,1500.0,8900.0,3300.0,2400.0,4900.0,13400.0,2900.0,79000.0,Education Loan,3178000.0,13.6,36,108000.0,0.0,0.0,0.0,0.0,0.0,313,260400.0,130400.0,466300.0,No,Occasionally,High,Moderate,1.5953,4.95,-11300.0,30460.0,10.0,0.9999,1
33,Male,Analyst,Salaried,Married,1,102500.0,11600.0,254000.0,0.0,135266.66666666666,27700.0,19200.0,7900.0,3000.0,1700.0,8500.0,14700.0,3000.0,10800.0,11100.0,2800.0,110400.0,Personal Loan,1935000.0,10.9,240,19840.0,0.0,7400.0,19500.0,12700.0,39600.0,445,891200.0,389700.0,2208900.0,No,Occasionally,Moderate,Low,0.4394,8.54,-14733.33,21270.0,45.9,0.8842,1
53,Male,Other,Salaried,Single,1,30800.0,20200.0,47000.0,0.0,54916.666666666664,17400.0,13700.0,7000.0,4300.0,1000.0,7200.0,17100.0,12000.0,10900.0,6700.0,3300.0,100600.0,Personal Loan,1027000.0,11.5,12,91010.0,0.0,0.0,0.0,11400.0,11400.0,846,375900.0,879500.0,504200.0,No,Never,Moderate,Low,1.8648,11.21,-57083.33,13310.0,41.1,0.9576,1
54,Female,Business Owner,Self-Employed,Single,2,43000.0,0.0,85000.0,0.0,50083.333333333336,11600.0,17800.0,5100.0,4100.0,900.0,12000.0,4400.0,4200.0,3500.0,7600.0,5200.0,76400.0,Personal Loan,2361000.0,13.5,24,112800.0,0.0,0.0,0.0,0.0,0.0,748,165300.0,573000.0,717500.0,No,Occasionally,Low,Low,2.2522,9.66,-26316.67,22540.0,34.0,0.9986,1
61,Male,Sales Executive,Business,Single,0,36300.0,11900.0,23000.0,65100.0,115216.66666666666,25100.0,6600.0,3700.0,2900.0,1000.0,3400.0,0.0,9000.0,9300.0,7500.0,2900.0,71400.0,Vehicle Loan,6809000.0,13.6,12,610080.0,26200.0,0.0,0.0,13000.0,39200.0,545,78200.0,550900.0,408400.0,No,Never,Low,Moderate,5.6353,5.69,4616.67,12650.0,28.2,1.0,1
55,Female,Teacher,Business,Married,0,90900.0,0.0,269000.0,105300.0,218616.6666666667,61100.0,13200.0,9400.0,1400.0,1700.0,5600.0,0.0,7000.0,2100.0,11600.0,7300.0,120400.0,Personal Loan,11237000.0,13.7,12,1007350.0,0.0,0.0,11600.0,0.0,11600.0,538,1826100.0,2502400.0,4757600.0,No,Never,Low,High,4.6609,32.79,86616.67,86780.0,43.1,1.0,1
21,Female,Accountant,Business,Married,0,51400.0,0.0,0.0,102800.0,154200.0,23700.0,16300.0,6100.0,1100.0,800.0,2400.0,0.0,5300.0,1300.0,11000.0,7800.0,75800.0,Business Loan,6573000.0,12.7,360,71170.0,0.0,0.0,0.0,0.0,0.0,827,783800.0,2990600.0,2388200.0,No,Occasionally,Low,Moderate,0.4615,49.79,78400.0,69390.0,87.3,0.0,0
41,Female,Other,Salaried,Married,0,116300.0,0.0,311000.0,0.0,142216.66666666666,42300.0,6000.0,5800.0,3100.0,1900.0,3000.0,0.0,12000.0,10200.0,14700.0,5800.0,104800.0,Home Loan,7871000.0,12.6,12,701540.0,0.0,0.0,9600.0,0.0,9600.0,872,200100.0,422400.0,1317200.0,No,Frequently,Low,Moderate,5.0004,5.44,27816.67,54400.0,45.3,1.0,1
26,Male,Software Engineer,Salaried,Married,0,60300.0,0.0,135000.0,0.0,71550.0,14800.0,5800.0,10000.0,3400.0,1300.0,8800.0,0.0,11200.0,2400.0,4100.0,7800.0,69600.0,Personal Loan,1480000.0,16.1,48,42020.0,0.0,0.0,0.0,0.0,0.0,665,686700.0,1390500.0,1424400.0,Yes,Occasionally,Low,Moderate,0.5873,29.84,1950.0,32200.0,60.0,0.0042,0
48,Female,Doctor,Salaried,Married,1,55300.0,0.0,53000.0,0.0,59716.666666666664,7900.0,10300.0,5100.0,5100.0,1200.0,1100.0,8400.0,10000.0,2700.0,15400.0,3000.0,70200.0,Business Loan,330000.0,12.4,180,4050.0,20900.0,0.0,5500.0,11400.0,37800.0,803,198000.0,939100.0,915900.0,No,Never,Moderate,High,0.7008,10.53,-48283.33,0.0,53.8,0.2472,0
37,Female,Business Owner,Business,Single,2,50700.0,0.0,29000.0,42600.0,95716.66666666666,12400.0,10300.0,8800.0,3100.0,2100.0,10800.0,5400.0,6200.0,7700.0,2500.0,6700.0,76000.0,Education Loan,2168000.0,13.1,60,49440.0,0.0,0.0,0.0,0.0,0.0,657,479300.0,358000.0,1160900.0,No,Occasionally,Moderate,Low,0.5165,11.02,19716.67,43070.0,59.5,0.1705,0
25,Female,Teacher,Unemployed,Divorced,1,73800.0,8900.0,196000.0,0.0,99033.33333333333,14000.0,7500.0,8900.0,2400.0,1500.0,8000.0,16500.0,4200.0,10000.0,7900.0,5700.0,86600.0,Vehicle Loan,5789000.0,17.9,60,146690.0,0.0,0.0,0.0,0.0,0.0,832,504900.0,1632000.0,1584100.0,No,Never,Low,Moderate,1.4812,24.68,12433.33,44560.0,46.4,0.1132,0
51,Female,Doctor,Business,Married,0,20600.0,0.0,31000.0,39300.0,62483.33333333333,20200.0,13500.0,3900.0,3300.0,1300.0,5800.0,0.0,8200.0,3100.0,13500.0,2800.0,75600.0,Education Loan,3343000.0,9.4,180,34710.0,0.0,0.0,6400.0,14800.0,21200.0,325,251300.0,945800.0,1787700.0,No,Never,Low,Low,0.8948,12.37,-34316.67,6920.0,31.4,0.9949,1
25,Female,Software Engineer,Salaried,Single,0,51200.0,10300.0,59000.0,0.0,66416.66666666667,23100.0,7000.0,2800.0,2200.0,2300.0,4600.0,0.0,12400.0,2300.0,17800.0,3200.0,77700.0,Vehicle Loan,516000.0,15.1,120,8360.0,0.0,12700.0,0.0,8600.0,21300.0,474,128900.0,790700.0,138000.0,No,Never,Low,Low,0.4466,9.29,-32583.33,8590.0,50.7,0.9194,1
58,Male,Teacher,Business,Single,1,47300.0,0.0,90000.0,43000.0,97800.0,18500.0,15300.0,9800.0,1500.0,1200.0,2400.0,12700.0,9100.0,1900.0,19700.0,4400.0,96500.0,Education Loan,3189000.0,12.5,120,46680.0,0.0,18100.0,0.0,10000.0,28100.0,799,703300.0,1536700.0,2711000.0,No,Occasionally,Moderate,Low,0.7646,17.98,-26800.0,15910.0,57.4,0.0307,0
23,Female,Software Engineer,Salaried,Single,0,70500.0,0.0,109000.0,0.0,79583.33333333333,13800.0,16100.0,5400.0,1600.0,2200.0,11100.0,0.0,14600.0,1300.0,2800.0,6500.0,75400.0,Education Loan,744000.0,16.2,240,10460.0,0.0,8300.0,11500.0,13800.0,33600.0,658,187600.0,293200.0,301600.0,No,Occasionally,High,Low,0.5536,4.41,-29416.67,2210.0,45.3,0.8466,1
43,Female,Software Engineer,Salaried,Single,2,44600.0,0.0,95000.0,0.0,52516.666666666664,8100.0,17100.0,2000.0,2600.0,1500.0,8800.0,17300.0,1200.0,2300.0,14400.0,7100.0,82400.0,Home Loan,2542000.0,11.7,360,25560.0,15500.0,0.0,4700.0,0.0,20200.0,317,366700.0,772600.0,325100.0,No,Occasionally,Low,Moderate,0.8713,11.1,-50083.33,3430.0,30.6,0.9954,1
57,Female,Software Engineer,Salaried,Married,4,29200.0,0.0,0.0,0.0,29200.0,8900.0,13700.0,6000.0,1100.0,900.0,4700.0,5400.0,15000.0,11400.0,10200.0,5400.0,82700.0,Home Loan,744000.0,10.7,24,34570.0,0.0,0.0,0.0,7000.0,7000.0,724,237100.0,384800.0,857800.0,No,Never,Low,Moderate,1.4236,6.93,-60500.0,6140.0,34.6,0.993,1
57,Other,Analyst,Salaried,Married,0,49200.0,23200.0,110000.0,0.0,81566.66666666667,12400.0,12000.0,7000.0,2100.0,1700.0,1800.0,0.0,10700.0,2000.0,18000.0,6100.0,73800.0,Home Loan,4499000.0,9.7,48,113460.0,23500.0,14000.0,0.0,8900.0,46400.0,515,58700.0,522800.0,1982200.0,No,Never,Low,Low,1.9599,4.84,-38633.33,0.0,24.4,1.0,1
30,Male,Teacher,Salaried,Married,0,28500.0,3100.0,75000.0,0.0,37850.0,12500.0,9500.0,8200.0,4900.0,1100.0,4600.0,0.0,12700.0,7600.0,8500.0,2800.0,72400.0,Education Loan,303000.0,16.7,360,4250.0,0.0,0.0,0.0,0.0,0.0,535,282100.0,534300.0,399400.0,No,Occasionally,Low,Low,0.1123,11.28,-34550.0,17030.0,63.7,0.3634,0
30,Other,Software Engineer,Salaried,Married,1,18700.0,0.0,18000.0,0.0,20200.0,5400.0,10800.0,9500.0,2200.0,800.0,3000.0,14700.0,5700.0,11100.0,19100.0,6200.0,88500.0,Vehicle Loan,916000.0,15.0,12,82680.0,0.0,1700.0,0.0,0.0,1700.0,575,132500.0,280700.0,245300.0,No,Occasionally,Moderate,Moderate,4.1772,4.58,-70000.0,7390.0,24.3,1.0,1
39,Male,Sales Executive,Salaried,Married,4,70500.0,2500.0,0.0,0.0,73000.0,23700.0,16500.0,9300.0,1600.0,700.0,9600.0,12300.0,8100.0,7900.0,15900.0,5200.0,110800.0,Home Loan,1968000.0,8.3,240,16830.0,19500.0,0.0,9900.0,12900.0,42300.0,764,172300.0,404500.0,655100.0,No,Never,Low,High,0.81,3.77,-80100.0,0.0,42.6,0.7862,1
37,Male,Teacher,Salaried,Married,2,65500.0,8300.0,104000.0,0.0,82466.66666666667,19700.0,21000.0,9500.0,5700.0,1000.0,8900.0,16400.0,12200.0,1400.0,20200.0,2600.0,118600.0,Vehicle Loan,1629000.0,15.0,12,147030.0,17800.0,0.0,0.0,0.0,17800.0,768,527100.0,313900.0,557100.0,No,Occasionally,High,Moderate,1.9987,6.17,-53933.33,19310.0,34.1,0.9988,1
41,Male,Analyst,Business,Single,3,61900.0,21800.0,0.0,62500.0,146200.0,39900.0,20400.0,2300.0,4100.0,2000.0,6500.0,10800.0,11600.0,7600.0,24600.0,7700.0,137500.0,Vehicle Loan,4892000.0,7.9,48,119200.0,0.0,0.0,0.0,12300.0,12300.0,541,657500.0,1152500.0,267000.0,Yes,Never,Low,Low,0.8995,12.08,-3600.0,53490.0,41.1,0.8836,1
34,Male,Accountant,Self-Employed,Single,0,94000.0,0.0,133000.0,0.0,105083.33333333333,26800.0,5900.0,7700.0,1300.0,2200.0,10700.0,0.0,5700.0,10900.0,22900.0,4600.0,98700.0,Personal Loan,3331000.0,9.4,360,27770.0,0.0,13400.0,0.0,0.0,13400.0,413,137000.0,902000.0,106100.0,No,Never,Moderate,Moderate,0.3918,9.27,-7016.67,33890.0,43.8,0.9029,1
29,Female,Accountant,Salaried,Married,4,35200.0,12000.0,0.0,0.0,47200.0,14500.0,18700.0,3800.0,1300.0,2200.0,3000.0,6700.0,5500.0,4500.0,15600.0,6600.0,82400.0,Business Loan,1142000.0,13.7,48,31040.0,14600.0,0.0,0.0,13900.0,28500.0,365,258400.0,786300.0,710300.0,No,Occasionally,Low,Moderate,1.2614,9.42,-63700.0,0.0,16.0,0.9994,1
21,Male,Business Owner,Self-Employed,Single,0,24000.0,0.0,51000.0,0.0,28250.0,8700.0,8500.0,3500.0,4100.0,1000.0,6000.0,0.0,10300.0,4400.0,22600.0,4700.0,73800.0,Education Loan,1149000.0,12.4,60,25790.0,5100.0,0.0,0.0,8500.0,13600.0,528,275300.0,262300.0,449300.0,No,Frequently,Moderate,High,1.3943,6.15,-59150.0,0.0,20.8,0.999,1
33,Male,Manager,Business,Single,0,47300.0,11600.0,0.0,44900.0,103800.0,25700.0,17700.0,8400.0,3700.0,1800.0,8800.0,0.0,14100.0,3700.0,5500.0,7500.0,96900.0,Business Loan,4294000.0,16.3,360,58780.0,20100.0,0.0,0.0,13000.0,33100.0,598,691700.0,1556500.0,2371500.0,Yes,Occasionally,Moderate,Moderate,0.8852,17.29,-26200.0,13610.0,41.7,0.6663,1
24,Female,Sales Executive,Salaried,Married,3,41200.0,0.0,0.0,0.0,41200.0,10600.0,23700.0,5300.0,1300.0,1000.0,1700.0,13500.0,7100.0,6600.0,3000.0,2000.0,75800.0,Education Loan,381000.0,13.9,240,4710.0,0.0,0.0,0.0,11800.0,11800.0,718,150000.0,403400.0,117600.0,No,Never,Low,Low,0.4007,6.32,-46400.0,6740.0,57.4,0.3851,0
21,Female,Accountant,Salaried,Married,3,32200.0,0.0,88000.0,0.0,39533.333333333336,13100.0,14500.0,9300.0,2100.0,1700.0,5100.0,18400.0,5900.0,3600.0,14300.0,4800.0,92800.0,Vehicle Loan,1492000.0,17.6,12,136500.0,0.0,0.0,0.0,0.0,0.0,531,231400.0,90000.0,610400.0,No,Never,Moderate,High,3.4528,3.46,-53266.67,17790.0,19.4,1.0,1
60,Female,Analyst,Salaried,Single,0,47100.0,0.0,0.0,0.0,47100.0,15700.0,8900.0,2300.0,5600.0,2300.0,7300.0,0.0,13500.0,9000.0,24400.0,1200.0,90200.0,Business Loan,2077000.0,16.5,36,73530.0,0.0,0.0,0.0,0.0,0.0,781,353700.0,631200.0,1306300.0,No,Never,Low,Low,1.5611,10.92,-43100.0,21200.0,40.4,0.9563,1
52,Female,Manager,Salaried,Married,0,36100.0,0.0,76000.0,0.0,42433.333333333336,11300.0,12400.0,8400.0,3900.0,600.0,5000.0,0.0,10600.0,8100.0,18300.0,2400.0,81000.0,Personal Loan,389000.0,11.1,48,10070.0,0.0,5500.0,4400.0,0.0,9900.0,739,84200.0,764300.0,1085400.0,No,Never,Moderate,Moderate,0.4706,9.33,-48466.67,9200.0,58.2,0.3551,0
54,Female,Software Engineer,Self-Employed,Married,0,19600.0,23700.0,13000.0,0.0,44383.333333333336,4500.0,10700.0,3100.0,3200.0,2500.0,6300.0,0.0,6400.0,5400.0,9000.0,3000.0,54100.0,Business Loan,1831000.0,16.3,36,64640.0,0.0,0.0,0.0,0.0,0.0,651,245200.0,481500.0,711800.0,No,Never,Low,Moderate,1.4564,13.43,-9716.67,19970.0,37.3,0.9456,1
48,Male,Software Engineer,Business,Single,0,39300.0,0.0,88000.0,72400.0,119033.33333333334,15000.0,7000.0,3400.0,2300.0,2200.0,7700.0,0.0,1800.0,8900.0,17400.0,4300.0,70000.0,Business Loan,5859000.0,16.6,360,81630.0,0.0,0.0,0.0,0.0,0.0,565,632700.0,1706800.0,477200.0,No,Never,Low,High,0.6858,33.42,49033.33,53570.0,62.9,0.0034,0
51,Male,Other,Salaried,Single,0,27800.0,0.0,0.0,0.0,27800.0,8700.0,13200.0,5800.0,1700.0,2000.0,5100.0,0.0,11100.0,2100.0,2900.0,6700.0,59300.0,Personal Loan,1411000.0,17.7,120,25150.0,0.0,0.0,0.0,0.0,0.0,625,113300.0,439200.0,130100.0,No,Occasionally,Low,Low,0.9047,9.32,-31500.0,12510.0,38.1,0.9701,1
28,Female,Manager,Self-Employed,Divorced,4,55000.0,11800.0,77000.0,0.0,73216.66666666667,8900.0,16700.0,5200.0,3000.0,1900.0,2200.0,17000.0,5900.0,9200.0,12800.0,4300.0,87100.0,Personal Loan,534000.0,7.6,36,16640.0,22000.0,13700.0,0.0,5300.0,41000.0,760,556200.0,723400.0,1048500.0,No,Never,Moderate,Low,0.7873,9.99,-54883.33,0.0,45.2,0.4743,1
59,Male,Analyst,Business,Single,2,35300.0,0.0,0.0,23300.0,58600.0,9000.0,17200.0,5900.0,5600.0,2000.0,2500.0,9300.0,2000.0,7600.0,7500.0,4900.0,73500.0,Home Loan,2541000.0,16.7,240,36690.0,0.0,0.0,0.0,0.0,0.0,625,343800.0,336700.0,1085300.0,No,Never,Low,Low,0.6261,9.26,-14900.0,26370.0,49.5,0.7648,1
46,Female,Sales Executive,Business,Single,2,85500.0,0.0,238000.0,82500.0,187833.3333333333,29600.0,13400.0,9500.0,1200.0,2500.0,6800.0,4100.0,9600.0,7900.0,3100.0,7500.0,95200.0,Education Loan,9173000.0,8.2,360,68590.0,0.0,0.0,0.0,14500.0,14500.0,844,1341000.0,3257300.0,5514500.0,No,Occasionally,Moderate,Moderate,0.4424,41.92,78133.33,70020.0,74.1,0.0,0
54,Male,Manager,Salaried,Married,2,109300.0,0.0,171000.0,0.0,123550.0,30900.0,17800.0,7300.0,6000.0,2000.0,2900.0,4600.0,5500.0,1700.0,7700.0,6300.0,92700.0,Vehicle Loan,3314000.0,13.0,48,88910.0,0.0,7600.0,0.0,0.0,7600.0,785,761300.0,2068900.0,3081200.0,No,Frequently,Low,High,0.7811,28.22,23250.0,48000.0,61.9,0.0019,0
23,Male,Accountant,Business,Married,1,68900.0,0.0,0.0,136600.0,205500.0,50200.0,15300.0,4300.0,2000.0,1200.0,10800.0,5500.0,5700.0,7800.0,18600.0,1400.0,122800.0,Business Loan,7163000.0,11.9,60,158980.0,0.0,0.0,0.0,0.0,0.0,810,1627300.0,3561400.0,2554600.0,No,Occasionally,Moderate,Moderate,0.7736,42.25,82700.0,92480.0,73.9,0.0,0
32,Female,Sales Executive,Salaried,Single,2,22600.0,0.0,0.0,0.0,22600.0,3900.0,15100.0,3400.0,3000.0,1700.0,10200.0,18300.0,7700.0,6400.0,14700.0,2200.0,86600.0,Business Loan,443000.0,17.2,36,15840.0,0.0,0.0,1300.0,2200.0,3500.0,518,147400.0,377200.0,237400.0,No,Never,Moderate,Low,0.8558,5.82,-67500.0,6670.0,32.5,0.994,1
21,Female,Other,Salaried,Single,1,104000.0,0.0,0.0,0.0,104000.0,15800.0,15900.0,5400.0,1200.0,1200.0,4800.0,10300.0,11000.0,6300.0,2500.0,1300.0,75700.0,Vehicle Loan,2295000.0,11.8,60,50820.0,0.0,0.0,0.0,10200.0,10200.0,444,721600.0,367000.0,42100.0,Yes,Never,Low,High,0.5867,12.67,18100.0,36600.0,53.7,0.7745,1
64,Female,Sales Executive,Salaried,Single,0,107800.0,16000.0,274000.0,0.0,146633.33333333334,42700.0,10500.0,5600.0,3900.0,2400.0,10100.0,0.0,4900.0,4500.0,11400.0,1500.0,97500.0,Personal Loan,4779000.0,13.8,24,229000.0,27000.0,0.0,10900.0,0.0,37900.0,313,387400.0,1302000.0,33900.0,Yes,Occasionally,Moderate,Moderate,1.8202,12.48,11233.33,28080.0,23.7,0.9999,1
25,Female,Software Engineer,Salaried,Divorced,1,49500.0,13500.0,0.0,0.0,63000.0,21000.0,7600.0,6800.0,3400.0,2300.0,6900.0,16900.0,2100.0,1100.0,19300.0,3400.0,90800.0,Personal Loan,839000.0,14.8,24,40600.0,0.0,0.0,0.0,0.0,0.0,711,537800.0,292300.0,896700.0,No,Never,Low,Low,0.6444,9.14,-27800.0,28350.0,51.4,0.5619,1
50,Male,Other,Self-Employed,Single,1,95000.0,0.0,191000.0,0.0,110916.66666666667,12600.0,8500.0,4100.0,4300.0,1600.0,2700.0,17200.0,6900.0,5600.0,24000.0,6100.0,93600.0,Business Loan,2815000.0,7.7,60,56670.0,0.0,0.0,0.0,0.0,0.0,371,219200.0,438000.0,230600.0,No,Never,High,High,0.5109,7.02,17316.67,49910.0,44.5,0.9461,1
50,Male,Accountant,Salaried,Married,2,37200.0,0.0,38000.0,0.0,40366.666666666664,5400.0,11400.0,8100.0,3700.0,2100.0,7800.0,7900.0,1800.0,5400.0,22100.0,2700.0,78400.0,Business Loan,871000.0,13.7,180,11420.0,11000.0,0.0,0.0,10800.0,21800.0,596,150500.0,639800.0,189400.0,Yes,Never,Moderate,Low,0.823,7.89,-59833.33,0.0,41.8,0.9583,1
37,Female,Teacher,Salaried,Divorced,4,19300.0,0.0,30000.0,0.0,21800.0,5700.0,12900.0,2800.0,3000.0,2300.0,8500.0,7600.0,10800.0,5700.0,2000.0,3700.0,65000.0,Vehicle Loan,395000.0,12.9,12,35260.0,0.0,1900.0,0.0,0.0,1900.0,492,195100.0,221200.0,641200.0,No,Never,Moderate,Moderate,1.7046,6.22,-45100.0,7910.0,21.2,0.9998,1
